rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
163,"spotify:track:1O8WpKURk9MawnBVJTjfxN","Hande Yener","Kırmızı","DOĞAN MÜZİK YAPIM",80,134,39,"627564"
164,"spotify:track:6xMvh4Tv05tUqzqjBHeKj1","cakal","Damlarsın","NinetyFive",12,149,47,"620634"
165,"spotify:track:6p0FgOOuvcXcmTM5ZcESDY","manifest","Hayır","Hypers",72,190,8,"618308"
166,"spotify:track:7ohxCJuCDwDn7DyNmKveE8","Funda Arar","Yak Gel","MEYPOM",133,154,30,"617937"
167,"spotify:track:3zmSVB4abatzdHsPXejp80","Merve Özbey","Kül","KNY Muzik",69,162,32,"617265"
168,"spotify:track:1AL39PMHvgw979PFKiEOhb","Wegh, Keskin","Yanlışlarla Karşılaştım","Mamba Music",19,152,23,"612037"
169,"spotify:track:3zMQGvkpI4LUxbvdTj1tDS","Ceren Sagu","Yalan","Coverz",13,-1,20,"611943"
170,"spotify:track:406NzjjqZlOiFyIvhTGcAQ","Yalın","Her şey Sensin","AVRUPA MÜZİK YAPIM",77,153,58,"611256"
171,"spotify:track:3eUvn9bLIm6sBjuvUrj3tl","Era7capone","Para Yapmakta","Era7capone",75,141,21,"610530"
172,"spotify:track:50dH1x3AlnjndEUsqXeZv7","BLOK3","keçi","Mundo Music",43,85,3,"608351"
173,"spotify:track:2fnTOxrBmArhS5SZSE20zM","Ezhel","Ağla","StageArt Europe",7,150,15,"604445"
174,"spotify:track:5IvuVMTXSldHhHtC6nlnzh","Ezhel","Eyvallah","Koal Arts GmbH",103,103,2,"603408"
175,"spotify:track:2Id54XtcFLHSe0JNfHR45k","BLOK3","YAPTIRICAZ TIRNAKLARINI","Mundo Music",10,-1,92,"602834"
176,"spotify:track:4cHrCNJTdMfbtY0fjc5ged","Müslüm Gürses","Nilüfer","PASAJ",12,169,342,"602281"
177,"spotify:track:1whKKdtCiFjN7MW7DrIRUH","Zeynep Bastık","Lan","Hypers",1,148,53,"601891"
178,"spotify:track:7gyKupaMYizyqPS5aWbEUa","Simge","Öpücem","DOĞAN MÜZİK YAPIM",4,155,58,"601878"
179,"spotify:track:7zSjskxzmhkzg9TD25JmFJ","Aşkın Nur Yengi","Ay İnanmıyorum","EMRE GRAFSON MÜZİK",167,191,5,"601220"
180,"spotify:track:1iTTAETYLFm8gqUlkqoaeR","MERO","Olabilir","Groove Attack TraX",1,-1,52,"601190"
181,"spotify:track:4p8rFioMzjHuoJF5gzw9Fy","Mabel Matiz","A Canım","Zoom",6,192,70,"600934"
182,"spotify:track:0WlBjF1DLEw8jg3i8nPm5N","Tekir, Gökhan Namlı","Vursunlar - Roman Version","TKR Music, Under Exclusive Licence to ONErpm",114,164,14,"599567"
183,"spotify:track:18BJaXD2ss3mP9o0qMOp8P","EGE!, Wegh","kum saati","ZUNA",24,163,10,"592799"
184,"spotify:track:1BVr6zSSGsS1YZATbwCoox","Merve Özbey","Yaş Hikayesi","Knymüzik",100,181,12,"591783"
185,"spotify:track:7s4j3L5z2qU6ferYLOmFz9","Simge","Üzülmedin mi?","DOĞAN MÜZİK YAPIM",112,-1,14,"590252"
186,"spotify:track:5E8s6ZlPAJFWYUqTbVLFdT","Rıza Tamer","Yan","DMC",70,135,13,"590232"
187,"spotify:track:0d8IQRHUFPOXsAVOPfDSgp","Era7capone, NASTEISHA","İNTİHAR","Lais Records",3,161,60,"586410"
188,"spotify:track:5dIFM4dkwEjMnFppbHTsEA","Mabel Matiz","Ahu","DOĞAN MÜZİK YAPIM",30,179,99,"585150"
189,"spotify:track:7JVUP1J9urt49OdiFbWGeZ","BLOK3","ESC*BAR","Mundo Music",4,-1,50,"584548"
190,"spotify:track:2M7BEoyAzxLBKgnFQqUGmF","Lvbel C5","DOĞUŞTAN BERİ HAKLIYIM (tmm)","EMI - Kent Elektronik Sanayi ve Ticaret A.S.",1,-1,51,"581358"
191,"spotify:track:3zEN0ii6s4DHHBpnTp3RP7","Empire Of The Sun","We Are The People","EMI Recorded Music Australia Pty Ltd",137,186,17,"580819"
192,"spotify:track:2a1o6ZejUi8U3wzzOtCOYw","Don Omar, Lucenzo","Danza Kuduro","UMLE - Machete",105,176,24,"579861"
193,"spotify:track:555QdHxF74Rt1NJjRQIgzY","Mansur Ark","Silinmez","Seyhan Müzik Prodüksiyon",9,193,35,"578610"
194,"spotify:track:4uqlFpMPTKO6uAsX6qvK0l","Duman","Her Şeyi Yak","EMI - Kent Elektronik Sanayi ve Ticaret A.S.",51,194,198,"576901"
195,"spotify:track:5RZH849e1ZWa2qeVz6O3mK","Yalın","Halbuki","Y Prodüksiyon",7,198,62,"574983"
196,"spotify:track:4RmSzpDxic2bKuSOkp11sR","Dedublüman, Çağrı Çelik","Fikrimin İnce Gülü","Dedublüman House",88,197,39,"572461"
197,"spotify:track:3ZDLq8Ytj4bg2MxBTB04uH","Özcan Deniz","Sevdanın Rengi","Odeon Müzik Yapım",123,160,9,"569584"
198,"spotify:track:3jSa0zDUoyV4nDDOxgEoqD","Dj Musti Official, Maykolu Nadir","Kaç Para Bu Beygir Roman Gayda Dj Musti","Mitas Müzik",58,156,14,"569549"
199,"spotify:track:10n66m41IGjA2ZulKPK7Ew","Madrigal","Seni Dert Etmeler","AVRUPA MÜZİK YAPIM",1,-1,261,"566953"
200,"spotify:track:7bmM7cfI8KVgDfksAKWolL","Melike Şahin","Nasır","Gülbaba Records",33,195,55,"562990"
