rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
63,"spotify:track:1Fj6ahpJNC7sJyG8SRxuaf","Panther Chan","求救的勇氣","WM Hong Kong",17,29,11,"56722"
64,"spotify:track:4USYCS3GwdQ6F12DZP9UCy","Terence Lam","夏日之子","Terence Lam Production & Co.",25,41,6,"56715"
65,"spotify:track:3f7rVNaBNocDLtPmnds9eE","Jin","To Me, Today","BIGHIT MUSIC",42,80,12,"56627"
66,"spotify:track:7bbk6utQUtWWbbZaATBbf7","陳卓賢 Ian","悲觀主義","Music Nation Records Co Ltd.",22,60,20,"55926"
67,"spotify:track:1qmcc6IRvBdhmqhLhSaJoo","Jin","Background","BIGHIT MUSIC",41,85,12,"55889"
68,"spotify:track:2axlVy2wgBcyfQ5WKMsLpJ","MC 張天賦","一百個未老先衰的方法","WM Hong Kong",11,62,36,"55444"
69,"spotify:track:3IxGmKdOkv7tgMCzyKF2Xm","MC 張天賦","世一","WM Hong Kong",1,59,134,"55424"
70,"spotify:track:33bb4ipPqbeTdZLOAix27Z","Anson Lo 盧瀚霆","Megahit","Music Nation Records Co. Ltd.",4,68,137,"55148"
71,"spotify:track:5doooVlMVRZztQbySqARMI","G-DRAGON, TAEYANG, DAESUNG","HOME SWEET HOME (feat. TAEYANG & DAESUNG)","Galaxy Corporation / EMPIRE",3,65,37,"54839"
72,"spotify:track:1oWaXhjk4tY2Zp6JkjOt8f","MC 張天賦","小心碰頭","WM Hong Kong",8,49,51,"54676"
73,"spotify:track:1z5ebC9238uGoBgzYyvGpQ","ROSÉ","toxic till the end","Atlantic Records",3,61,35,"54297"
74,"spotify:track:0cOMncRq4cmDLO4tPQnkBF","Jay Chou","擱淺","Universal Music Taiwan (JVR)",37,76,153,"51230"
75,"spotify:track:2RkZ5LkEzeHGRsmDqKwmaJ","Alex Warren","Ordinary","Atlantic Records",52,78,18,"51042"
76,"spotify:track:2CGNAOSuO1MEFCbBRgUzjd","Kendrick Lamar, SZA","luther (with sza)","pgLang, under exclusive license to Interscope Records",8,73,37,"50101"
77,"spotify:track:1hf26XBrWNvfKiOeXU2Vtk","陳卓賢 Ian","玩偶奇遇記","Music Nation Records Co. Ltd.",18,74,38,"49754"
78,"spotify:track:3MqGva6ELfd235l8WtkTIa","Terence Lam","四月物語","Terence Lam Production & Co.",11,69,17,"48845"
79,"spotify:track:11IqNbLOD4s4nVYSuEttFR","Keung To","Dear My Friend,","Music Nation Records Co. Ltd.",1,89,209,"48129"
80,"spotify:track:2xoPgjS9kp36190AhzVyKB","陳卓賢 Ian","NPC的一場意外","Music Nation Records Co. Ltd.",23,88,27,"47394"
81,"spotify:track:286eXFCY7vNrWiuazONUNr","Cloud 雲浩影","你的損失","Media Asia Music Limited",63,83,3,"46903"
82,"spotify:track:02dfGgKRSaxADhn2yUfRH5","Gordon Flanders","歌頓花園","WM Hong Kong",82,-1,1,"45997"
83,"spotify:track:6aJn7Cst74cj4lNIiPRgav","KATSEYE","Touch","HYBE/Geffen",28,87,41,"45579"
