rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
126,"spotify:track:0JxsBVBtlxC7e5ZTHmn9XS","MBL_, AYARKAY","Kejah - From Saina Music Indie","Saina Music Indie",126,184,5,"20246"
127,"spotify:track:6PxB85rPecatl7jZcFHlYK","Sreehari K, Sharfu","Thattathil (From ""Abhilasham"")","123 Musix Entertainments Pvt Ltd",35,105,18,"20048"
128,"spotify:track:0ll8uFnc0nANY35E0Lfxvg","Keane","Somewhere Only We Know","Universal-Island Records Ltd.",71,124,144,"20048"
129,"spotify:track:2tHwzyyOLoWSFqYNjeVMzj","Sabrina Carpenter","Please Please Please","Island Records",2,139,61,"20024"
130,"spotify:track:6AI3ezQ4o3HUoP6Dhudph3","Kendrick Lamar","Not Like Us","Kendrick Lamar, under exclusive license to Interscope Records",2,133,66,"20021"
131,"spotify:track:2WQ09wqQBIOor7Q0VpIDBK","Black Eyed Peas","Rock That Body","Interscope",43,114,9,"19948"
132,"spotify:track:0lYBSQXN6rCTvUZvg9S0lU","DJ Snake, Justin Bieber","Let Me Love You","DJ Snake Def Jam",93,148,62,"19843"
133,"spotify:track:2BkTPMr1v6Fr6JJwc4V7R5","TWICE","Strategy (from the Netflix film KPop Demon Hunters)","Republic Records - TWICE",133,142,5,"19808"
134,"spotify:track:5mCPDVBb16L4XQwDdbRUpz","Drake","Passionfruit","Cash Money Records/Young Money Ent./Universal Rec.",104,141,76,"19807"
135,"spotify:track:1JSTJqkT5qHq8MDJnJbRE1","The Police","Every Breath You Take","Polydor Records",102,146,37,"19797"
136,"spotify:track:1ytElsSPsJ1GBqMfPYydRX","Maki","kahel na langit","Tarsier Records",108,131,7,"19796"
137,"spotify:track:3rUGC1vUpkDG9CZFHMur1t","Tate McRae","greedy","RCA Records Label",1,137,98,"19790"
138,"spotify:track:6aJn7Cst74cj4lNIiPRgav","KATSEYE","Touch","HYBE/Geffen",41,159,24,"19702"
139,"spotify:track:19XpFsce28aByvCC4g89tJ","Hozier","Too Sweet","Rubyworks / Universal-Island Records Ltd",7,134,71,"19679"
140,"spotify:track:3vZ3ngEbunTiK4fOVKyzYD","Saint Levant, Marwan Moussa","KALAMANTINA / كلمنتينا","Saint Levant",121,127,14,"19641"
141,"spotify:track:42VsgItocQwOQC3XWZ8JNA","Travis Scott, Playboi Carti","FE!N (feat. Playboi Carti)","Cactus Jack/Epic",4,135,106,"19523"
142,"spotify:track:1Cbl3Yq8rHo7hhDQmLQagU","Tyla","PUSH 2 START","FAX Records/Epic",14,166,38,"19373"
143,"spotify:track:09CtPGIpYB4BrO8qb1RGsF","Justin Bieber","Sorry","RBMG/Def Jam",78,157,18,"19331"
