rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
105,"spotify:track:1BJJbSX6muJVF2AK7uH1x4","Adam Port, Stryv, Keinemusik, Orso, Malachiii","Move","Keinemusik",18,121,58,"451861"
106,"spotify:track:7fH13hSOyNoeiDGbjEnTUC","Guè, Marracash","Brivido","Universal Music Italia srL.",67,118,281,"450297"
107,"spotify:track:1mErhpOIVgy2JPLO7KlI60","Artie 5ive","FW/SS25 (Freestyle)","Warner Music",5,122,19,"447272"
108,"spotify:track:6E9qTjj8kHiLKMu5yrsfFh","Fred De Palma","BARRIO LAMBADA","Warner Music",60,114,11,"445955"
109,"spotify:track:5oJVfPUHsD7A8bZtKVqgL2","Geolier, Ultimo, Takagi & Ketra","L'ULTIMA POESIA (feat. Ultimo)","Warner Music",2,107,64,"442512"
110,"spotify:track:5SnMK1oThJv22NFumoKVw4","RRARI DAL TACCO, Kid Yugi","BIANCA (feat. Kid Yugi)","Universal Music Italia srL.",1,146,28,"439365"
111,"spotify:track:5IWgFYcdZ7BqRYKW6lzsAg","Alfa, Yanomi","Cin Cin","Wanderlust Society distributed by Artist First",8,86,119,"438047"
112,"spotify:track:2esZG2XFtuoWWA9AfDvSxy","FloyyMenor, Cris MJ","Gata Only","FloyyMenor under exclusive license to UnitedMasters LLC",2,102,74,"437951"
113,"spotify:track:6cBM8x7RVG06MAkwP3JMvX","Coez","La musica non c'è","Warner Music",1,-1,257,"435865"
114,"spotify:track:3GCdLUSnKSMJhs4Tj6CV3s","Kendrick Lamar, SZA","All The Stars (with SZA) - From ""Black Panther: The Album""","Black Panther (TDE/DMG) PS",32,-1,43,"432454"
115,"spotify:track:6sLBJkMyZIkGevtpYgeotT","Ultimo","Piccola Stella","Honiro distribuito da Believe Distribution Services",15,75,158,"429770"
116,"spotify:track:0XvfITMZy29MKaVWjpeg9X","Artie 5ive, Nerissima Serpe, Papa V","LIFE IS LIFE (feat. Nerissima Serpe & Papa V)","Warner Music",37,74,3,"429449"
117,"spotify:track:6bfy5e5jWNcNSFAJzsMPED","Fedez","BATTITO","Warner Music",2,113,26,"427972"
118,"spotify:track:69VAE3LA7jn5rGAsdflMOS","Geolier, Poison Beatz","EL PIBE DE ORO","Warner Music",5,72,65,"426597"
119,"spotify:track:6L4YpjLGD3rN5TVZdr0Ykd","Sadturs, KIID, thasup, Ghali","SERVER (feat. thasup, Ghali)","Warner Music",31,31,2,"423945"
120,"spotify:track:1w91YxaRwTShkKe4apYf3r","Marracash, Guè","Insta Lova","Universal Music Italia srL.",1,144,111,"423529"
121,"spotify:track:50V5Z5J2bOMQeAA7AEoA48","Bresh","La tana del granchio","Epic",6,140,26,"422791"
122,"spotify:track:7nd1mwoAAFtJjmjfdyOUwg","Negramaro","Estate","Universal Music Italia srL. (Sugar)",121,126,9,"420942"
123,"spotify:track:7uu3YZytpYW15VIfa7ynJk","Marracash, Federica Abbate","Niente Canzoni D'Amore - Inedito","Universal Music Italia srL.",80,137,42,"419544"
124,"spotify:track:0lXVWzLwDnKB7Ro5p0AJPg","Rose Villain, Guè","COME UN TUONO (feat. Guè)","Warner Music",1,-1,67,"417526"
125,"spotify:track:2l4NKSQbBA3sV0nxpNjSkj","Lazza","100 MESSAGGI","Universal Music Italia srL.",1,128,76,"416330"
126,"spotify:track:74cyFjvgjyiFiQ3QxszFWq","Tananai","TANGO","Universal Music Italia srL.",3,115,128,"412910"
127,"spotify:track:2qrCResILkL1JFeRBrv3qA","Alfa","bellissimissima <3","Artist First",4,124,87,"411049"
128,"spotify:track:1pq4fzp7UvGPLGzueOKaEf","Luchè","Ti Amo","Universal Music Italia srL.",128,188,2,"409536"
129,"spotify:track:06ZV0oxrmuVf6rThhGtxxy","The Kolors","TU CON CHI FAI L'AMORE","Warner Music",8,134,26,"405403"
130,"spotify:track:6bN41HjY008ggroMFxNLaa","Sfera Ebbasta, Geolier, Simba La Rue, Baby Gang","Calcolatrici","Universal Music Italia srL.",1,141,90,"405374"
131,"spotify:track:3smgQO8B4MQK6bbBrfHEX6","Sfera Ebbasta, Shiva","SEI PERSA","Universal Music Italia srL.",3,138,17,"405158"
132,"spotify:track:3pR6j5Zhl7Qbrv4lh3DTG5","Tony Effe, Gaia","SESSO E SAMBA (feat. Gaia)","Universal Music Italia srL.",1,123,63,"402727"
133,"spotify:track:3cGuiySfwJPXqvE15OiEEg","Sfera Ebbasta","Tran Tran","Universal Music Italia srL.",1,149,192,"401902"
134,"spotify:track:1odrZy5kTuj3SGdfgzhMzq","Night Skinny, Luchè","Scale (con Luchè)","Universal Music Italia srL.",28,191,42,"400247"
135,"spotify:track:0gkV0FyCdrJqwyrFW7NsEQ","883","Come mai","WM Italy",83,-1,12,"400080"
136,"spotify:track:7sj9VfVtmcEZBDbRAsVXWY","ANNA, Niky Savage","TT LE GIRLZ (feat. Niky Savage)","Universal Music Italia srL.",1,139,56,"399930"
137,"spotify:track:0BXiYptkOotydwlsOGlfpe","MamboLosco, Diss Gacha","OUTFIT CHECK (feat. Diss Gacha)","Warner Music",64,89,5,"399073"
138,"spotify:track:6Qyc6fS4DsZjB2mRW9DsQs","The Goo Goo Dolls","Iris","Warner Records",138,142,27,"398599"
139,"spotify:track:2lTm559tuIvatlT1u0JYG2","Bad Bunny","BAILE INoLVIDABLE","Rimas Entertainment LLC.",21,143,30,"395271"
140,"spotify:track:1A1xTBtNnJ09JNINiLjdOK","Ultimo","ALTROVE","Ultimo Records",19,129,51,"394271"
141,"spotify:track:5LZVK19ieaV8Mk9FsqTL3F","Pinguini Tattici Nucleari","Ridere","RCA Records Label",31,130,276,"391911"
142,"spotify:track:4vIGpNvSsYypq0EgKXPz0D","Sadturs, KIID, FT Kings, Simba La Rue","COSTOSO #FREESIMBA (feat. Simba La Rue)","Warner Music",53,53,2,"390673"
143,"spotify:track:2tTmW7RDtMQtBk7m2rYeSw","Bizarrap, Quevedo","Quevedo: Bzrp Music Sessions, Vol. 52","DALE PLAY Records",1,160,147,"387307"
